,Aattr,Battr,Cattr,Dattr,Eattr,Fattr,A1attr,B2attr,C3attr,D4attr,E5attr,F6attr,A7attr,B8attr,C9attr,D10attr,E11attr,F12attr,A13attr,B14attr,C15attr,D16attr,E17attr,F18attr,A19attr,B20attr,C21attr,D22attr,E23attr,F24attr,A25attr,B26attr,C27attr,D28attr,E29attr,F30attr,class
5497,-0.764376,-1.424462,-1.218951,-0.560529,-0.969698,-1.277763,-1.446863,-0.976569,-0.141965,-0.432726,-1.013025,-0.968763,-0.903473,-1.333781,-1.038601,-0.50945,-0.889794,-1.317224,-1.265117,-0.714624,-0.136658,-0.693089,-1.252249,-0.915985,-0.895577,-1.244299,-1.277035,-0.561342,-0.885225,-1.231906,-1.503318,-1.135182,-0.352763,-0.738876,-1.253394,-0.91871,4
5498,0.411587,0.498427,0.282916,0.233219,-0.158561,-0.01064,-0.186668,-0.184633,-0.735851,-0.476466,-0.8327,-0.599975,-0.241839,0.15419,0.281304,0.33568,0.070493,0.56009,0.290124,0.336042,-0.433852,-0.168714,-0.654507,-0.234313,-0.748307,-0.279503,-0.554688,-0.403375,-0.736996,-0.444064,-0.126428,-0.189986,-0.725852,-0.432086,-0.354948,-0.393894,0
5499,0.117596,0.848043,0.823588,0.286136,-0.084821,0.688462,0.533444,0.290528,-0.661615,0.529559,0.549793,0.1376,0.125735,1.204523,1.7212,0.705425,0.144362,1.040333,1.426646,0.703775,0.160536,0.880036,1.13872,0.70954,0.356217,1.299255,1.371571,0.913019,0.07826,1.306698,1.370192,0.7027,0.094945,1.145687,1.382048,0.918148,0
5500,-0.102897,1.19766,1.244111,1.026968,-0.084821,0.994319,0.953509,0.607303,-0.364672,0.267118,-0.051291,-0.178503,-0.09481,1.248287,1.361226,1.075169,0.144362,1.258626,1.366829,0.861375,-0.06236,0.705245,0.540978,0.132741,0.135312,1.211546,1.130788,0.913019,0.152375,1.21916,1.430057,0.912743,0.169563,0.882725,1.142463,0.708221,0
5501,0.926071,0.585831,0.342991,0.233219,0.947536,0.601074,0.353416,-0.131838,0.674628,0.223378,-0.592266,-0.494607,0.787369,0.635593,-0.07867,-0.192527,0.513703,0.472773,-0.308046,-0.346891,0.532028,0.268265,-0.774055,-0.548931,-0.085593,-0.191794,-0.976057,-0.824621,0.152375,-0.356526,-0.725076,-0.820117,0.169563,-0.344432,-1.193498,-1.023674,5
5502,0.117596,-0.375613,-0.858503,-0.825112,0.136399,-0.360191,-1.506872,-1.082161,-0.141965,-0.476466,-1.734326,-1.284866,-0.462384,-0.721087,-1.818545,-1.24894,-0.742057,-0.880639,-1.98292,-1.450091,-0.731046,-0.867881,-1.55112,-1.230603,-0.453767,-1.025027,-1.638209,-1.193211,-0.736996,-0.881754,-1.443454,-0.97765,-0.42738,-0.870357,-1.612773,-1.338564,5
5503,-0.102897,0.061407,-0.55813,-0.560529,-0.084821,0.076748,-0.78676,-0.765386,-0.067729,0.267118,-0.772592,-0.547291,-0.09481,-0.195921,-0.738623,-0.826374,0.144362,-0.00747,-0.726764,-0.819691,-0.06236,0.006078,-0.714281,-0.811113,-0.159228,-0.191794,-1.096448,-1.0879,0.152375,-0.181449,-0.844805,-1.082671,0.169563,-0.344432,-1.073705,-0.813747,3
5504,-1.425855,-0.375613,-0.618205,-0.348863,-1.412137,-0.185416,-0.606733,-0.34302,-1.403973,-0.170284,-0.351833,-0.336555,-1.197532,-0.283448,-0.318653,-0.350989,-1.406871,-0.444054,-0.547313,-0.346891,-1.399733,-0.25611,-0.056765,-0.181877,-1.190116,-0.367211,-0.735275,-0.245408,-1.404024,-0.356526,-0.485617,-0.084964,-1.397414,-0.344432,-0.175259,-0.236449,0
5505,0.63208,0.148811,-0.43798,-0.454696,0.357618,0.164136,-0.186668,-0.448612,0.377685,0.179637,-0.652375,-0.441923,0.713854,0.197954,-0.378649,-0.562271,0.439835,0.341798,-0.128595,-0.557024,0.457729,0.224567,-0.534958,-0.548931,0.650756,0.378313,-0.374101,-0.508686,0.967631,0.212472,-0.126428,-0.715095,0.393417,0.225319,-0.354948,-0.498857,3
5506,-0.249892,-0.550421,-1.5794,-1.460111,-0.2323,-0.534967,-1.806918,-1.451731,-0.216201,-0.520206,-1.554001,-1.442918,-0.462384,-0.764851,-1.878541,-1.354581,-0.151111,-0.444054,-1.863286,-1.345024,-0.136658,-0.430902,-1.610894,-1.335476,-0.159228,-0.542629,-1.277035,-1.298522,-0.144082,-0.356526,-1.263859,-1.082671,-0.128909,0.050011,-0.834119,-0.91871,5
5507,0.044099,-0.375613,-1.279026,-0.930945,-0.158561,-0.185416,-1.266835,-1.293344,-0.141965,-0.520206,-1.493892,-1.284866,-0.388869,-0.458504,-1.518567,-1.354581,-0.372716,-0.618688,-1.265117,-1.134891,-0.06236,-0.430902,-1.252249,-1.125731,-0.085593,-0.542629,-1.457622,-1.403834,-0.069968,-0.531602,-1.443454,-1.240204,-0.352763,-0.344432,-1.433084,-1.2336,5
5508,-1.646348,-2.167396,1.904933,2.984881,-1.854576,-2.282722,2.213704,2.983111,-1.849387,-2.269815,1.571636,2.982534,-1.712136,-2.296587,2.021178,3.187995,-1.702344,-2.27771,2.024815,2.962707,-1.919822,-2.266215,1.736462,2.754557,-1.85283,-2.25295,1.732744,2.650658,-1.552253,-2.238594,1.430057,2.43556,-1.845121,-2.141341,1.441945,2.440116,1
5509,0.779075,0.629533,-0.077532,0.021553,1.095016,0.644768,0.173388,0.02655,0.8231,0.66078,0.429577,0.032233,0.493309,0.329246,0.041321,-0.245347,0.809176,0.516432,0.050856,-0.241825,0.829222,0.705245,0.301881,-0.077004,0.135312,0.159041,-0.855666,-0.613998,0.448832,0.518855,-0.186293,-0.189986,0.766507,0.532109,0.303913,-0.183967,5
5510,-0.911371,-1.031144,-1.038727,-0.507613,-1.190918,-1.321457,-1.266835,-0.501408,-1.181266,-1.613712,-1.253459,-0.705343,-0.682928,-0.939907,-0.798618,-0.773554,-0.889794,-1.360882,-1.265117,-0.557024,-1.399733,-1.610746,-1.252249,-0.339186,-0.380132,-0.981173,-0.976057,-0.666654,-0.662882,-0.969292,-0.964535,-0.662584,-0.949706,-1.2648,-0.953912,-0.446376,4
5511,-0.470385,-0.900038,-1.819698,-1.460111,-0.45352,-0.709742,-1.806918,-1.451731,-0.735851,-0.695167,-1.97476,-1.442918,-0.462384,-0.764851,-1.638558,-1.196119,-0.446584,-0.57503,-1.624018,-1.187424,-0.136658,-0.561995,-1.431571,-1.335476,-0.453767,-0.542629,-1.517817,-1.0879,-0.440539,-0.531602,-1.263859,-1.082671,-0.128909,-0.51974,-1.253394,-1.076155,5
5512,1.661048,1.241362,1.123962,0.497802,1.684934,1.038013,0.83349,0.501711,1.713929,1.054442,1.150877,0.295652,1.375487,1.029468,0.581282,0.494142,1.400122,1.040333,0.589209,0.230975,1.42361,1.054828,0.600752,0.237614,1.534375,0.904566,0.769615,0.333806,1.264088,0.912777,0.532085,0.335123,1.587304,0.926552,0.543498,0.498294,2
5513,0.485085,0.148811,-0.738354,-0.454696,0.505098,0.164136,-0.486714,-0.237429,0.8231,0.354598,-0.171507,-0.231187,1.081428,0.504301,0.041321,-0.192527,0.735308,0.516432,-0.188412,-0.189291,0.754923,0.705245,-0.176313,-0.181877,0.650756,0.334459,0.047268,-0.456031,0.967631,0.343779,0.292626,-0.084964,0.99036,0.575936,0.303913,-0.079004,3
5514,-2.087334,-2.03629,0.282916,1.7678,-2.075795,-2.239028,0.293407,2.032788,-1.849387,-2.226075,0.609902,2.244959,-1.712136,-2.252823,0.041321,1.286452,-1.702344,-2.146735,0.290124,1.281641,-1.696927,-2.222517,0.301881,1.653394,-1.705561,-2.165241,-0.374101,1.176297,-1.478139,-2.019749,-0.126428,0.807721,-1.248178,-1.878379,-0.115362,0.970629,1
5515,-0.102897,1.19766,0.943738,0.603635,-0.084821,1.212789,1.253555,0.818486,-0.067729,1.229403,1.271094,0.611756,0.125735,1.248287,1.361226,0.705425,0.144362,1.258626,1.366829,0.703775,0.160536,1.273318,1.377816,0.70954,0.135312,1.211546,1.431766,0.913019,0.152375,1.21916,1.130733,0.912743,0.169563,1.233342,1.441945,0.918148,0
5516,0.779075,0.454725,0.162766,0.021553,1.389975,0.994319,0.413425,0.237733,1.416986,1.010702,0.730119,0.453704,0.787369,0.504301,0.041321,-0.086885,1.400122,0.8657,0.529392,0.283508,1.42361,1.054828,0.839849,0.499795,1.387105,0.509876,0.589028,0.228494,1.782888,0.869008,0.831409,0.492656,1.438068,1.058033,1.142463,0.708221,2
5517,-1.646348,-2.03629,1.244111,2.191132,-1.854576,-2.151641,1.253555,1.979992,-1.62668,-2.007374,1.271094,2.192275,-1.712136,-2.165295,1.121243,2.025941,-1.923949,-2.059418,1.127561,2.017107,-1.696927,-2.047725,1.13872,2.387503,-1.337386,-2.033678,1.130788,1.544888,-1.552253,-1.888442,0.831409,1.542874,-1.54665,-2.00986,0.842981,1.757854,1
5518,-0.470385,-0.594123,-0.137607,0.021553,-0.158561,-0.272803,-0.126658,0.02655,0.451921,0.354598,0.369468,0.190284,1.449002,0.985704,0.881261,0.599783,1.769463,1.389601,1.486463,0.756308,1.795102,1.622901,1.497365,1.129031,1.681645,0.992274,0.950202,0.439117,0.819403,1.000315,0.412356,0.440145,0.841124,1.233342,1.262255,0.813184,2
5519,-0.176394,-0.463017,-1.218951,-0.983862,-0.45352,-0.753436,-1.446863,-1.187752,-0.438908,-0.870128,-1.614109,-1.33755,-0.462384,-1.027434,-1.758549,-1.090478,-0.668189,-1.011614,-1.743652,-0.924758,-1.176837,-1.30486,-1.013152,0.027868,-1.190116,-1.638989,-0.313906,0.597084,-1.626367,-2.151056,0.71168,1.752918,-1.845121,-2.360476,0.962773,2.177708,4
5520,-0.176394,0.585831,0.883663,0.233219,-0.45352,0.601074,0.8935,0.39612,-0.141965,0.835741,0.910444,0.40102,-0.09481,0.460537,0.941256,0.441321,-0.668189,0.254481,0.17049,0.020842,-0.656748,0.093474,0.182332,0.027868,-0.085593,0.159041,0.28805,0.28115,-0.662882,-0.356526,-0.485617,-0.242497,-0.949706,-0.651222,-0.953912,-0.446376,0
5521,0.63208,0.192513,-0.137607,-0.348863,1.168756,0.819544,0.353416,0.02655,1.194278,0.835741,0.129035,0.032233,0.493309,0.460537,-0.318653,-0.350989,0.809176,0.822041,0.17049,-0.189291,1.126416,0.836338,0.182332,0.027868,0.503487,0.334459,-0.193515,-0.456031,0.522946,0.343779,-0.186293,-0.45254,0.542653,0.356801,-0.714327,-0.656302,3
5522,-0.470385,0.498427,0.042617,0.021553,-0.45352,0.513687,0.293407,0.02655,-0.438908,0.529559,0.609902,0.506388,-0.976988,-0.546032,0.281304,0.33568,-0.742057,0.167164,0.050856,-0.084225,-0.210957,0.355661,0.780074,0.342486,-1.705561,-2.165241,0.649224,2.176756,-1.478139,-1.406983,0.113031,0.965254,-0.949706,-0.432086,-0.115362,-0.183967,4
5523,1.734545,1.372468,1.48441,0.974051,1.463715,0.994319,0.8935,0.607303,1.194278,1.010702,0.910444,0.611756,1.375487,1.379579,1.241235,1.022348,0.809176,1.214967,0.94811,0.598708,0.532028,1.01113,0.959397,0.604668,1.092566,1.430818,1.371571,0.860363,0.522946,1.262929,1.130733,0.492656,0.169563,0.882725,0.543498,0.288368,0
5524,-1.940339,-2.298502,0.282916,1.291551,-2.149535,-2.282722,0.293407,1.452035,-2.14633,-2.269815,0.30936,1.296647,-1.565107,-2.384115,0.041321,0.916707,-1.850081,-2.365027,0.050856,0.913908,-1.845523,-2.222517,0.301881,1.129031,-1.484656,-1.902115,-0.193515,0.913019,-1.478139,-1.888442,-0.425752,0.492656,-1.919739,-2.228996,0.303913,1.285519,1
5525,-0.396887,-0.288209,-1.519325,-1.354278,-0.37978,-0.272803,-1.266835,-1.134957,-0.364672,-0.257765,-1.253459,-1.126814,-0.388869,-0.195921,-1.218588,-1.24894,-0.372716,-0.182104,-1.2053,-1.029824,-0.06236,-0.168714,-0.953378,-1.020858,-0.159228,-0.367211,-1.096448,-1.0879,-0.144082,-0.181449,-0.844805,-1.082671,0.169563,0.006184,-0.834119,-1.076155,5
5526,1.073066,0.848043,0.282916,0.021553,1.095016,0.688462,0.05337,-0.184633,0.748864,0.70452,0.30936,-0.178503,1.228458,1.292051,0.761269,0.33568,1.252385,1.12765,0.290124,0.125908,0.977819,0.748942,0.301881,-0.077004,1.976185,1.255401,1.190984,0.597084,1.708774,1.087853,0.891274,0.387634,1.36345,0.882725,0.363809,0.025959,2
5527,0.63208,0.804341,0.342991,-0.137197,0.652577,0.601074,0.113379,-0.131838,0.971571,0.398338,-0.351833,-0.336555,0.787369,0.635593,0.161312,-0.350989,1.104649,0.472773,-0.068778,-0.346891,0.829222,0.486755,-0.295861,-0.548931,0.798026,0.685294,0.047268,-0.456031,1.11586,0.518855,0.053167,-0.242497,0.841124,0.707417,0.064327,-0.446376,3
5528,-1.058367,-1.118548,-0.197682,0.233219,-0.748479,-1.102987,-0.366695,0.02655,-0.735851,-0.957608,-0.592266,-0.178503,-0.976988,-1.027434,0.041321,0.33568,-0.963662,-1.011614,-0.666947,-0.084225,-0.953942,-0.998975,-0.654507,-0.234313,-0.748307,-0.893464,-0.554688,0.017871,-0.736996,-0.881754,-0.784941,0.020058,-0.949706,-1.001838,-0.774223,-0.183967,4
5529,0.485085,0.236215,-0.077532,-0.348863,0.505098,0.469993,-0.066649,-0.34302,0.526157,0.66078,0.189143,-0.547291,0.787369,0.504301,0.281304,-0.45663,0.513703,0.341798,0.290124,-0.451958,0.532028,0.530453,0.062784,-0.234313,0.429852,0.334459,-0.193515,-0.403375,0.448832,0.343779,-0.186293,-0.610073,0.766507,0.181492,-0.354948,-0.603821,3
5530,-1.646348,-2.03629,1.184036,2.667381,-1.190918,-1.758396,0.8935,1.927196,-1.181266,-1.176309,0.129035,0.769808,-0.682928,-0.633559,0.161312,0.230039,-0.077243,-0.444054,-1.265117,-0.924758,-0.359554,-0.430902,-1.491346,-1.492785,-0.085593,-0.542629,-1.216839,-1.245867,-0.366425,-0.531602,-1.443454,-1.397737,-0.352763,-0.51974,-1.433084,-1.2336,5
5531,0.117596,-0.200805,-0.858503,-0.825112,0.136399,-0.360191,-0.84677,-0.818182,0.154978,-0.345245,-1.493892,-1.07413,0.05222,-0.546032,-1.578562,-1.037657,-0.446584,-0.706005,-1.803469,-1.239957,-0.731046,-0.867881,-1.969539,-1.440349,-0.453767,-0.893464,-1.638209,-1.351178,-0.440539,-1.013061,-1.623048,-1.187693,-0.725852,-0.870357,-1.433084,-0.971192,5
5532,1.367057,1.022851,0.583289,0.021553,1.095016,0.863238,0.593453,0.02655,1.416986,0.879481,0.850335,0.242968,1.228458,0.898176,0.521286,0.124397,1.252385,0.734724,0.529392,-0.084225,1.275013,0.923734,0.540978,0.132741,1.018931,0.509876,0.107463,-0.192752,0.448832,0.343779,-0.365887,-0.557562,0.468035,0.050011,-0.354948,-0.551339,2
5533,-0.984869,0.017705,0.342991,0.180303,-0.45352,0.688462,0.8935,0.607303,-0.141965,0.70452,0.67001,0.611756,-0.903473,0.197954,0.101317,0.018756,-0.889794,0.210823,0.110673,0.020842,-0.656748,0.224567,0.122558,0.027868,-1.190116,-0.279503,-0.313906,-0.192752,-0.885225,-0.093911,-0.306022,-0.189986,-0.651234,-0.256778,-0.534637,-0.183967,0
5534,-0.764376,0.498427,0.342991,0.391969,-0.45352,0.513687,0.113379,0.184937,-0.438908,0.879481,0.910444,0.611756,-0.682928,0.591829,0.101317,0.018756,-0.889794,0.996675,0.649025,0.388575,-0.433852,1.22962,1.198494,0.761977,-0.895577,0.466022,0.709419,0.228494,-0.662882,0.825239,0.71168,0.597678,-0.651234,1.014206,0.962773,0.603258,0
5535,-0.470385,-0.900038,-0.678279,-0.24303,-1.264658,-1.321457,-1.386853,-0.448612,-0.958558,-1.30753,-1.133242,-0.441923,0.125735,-0.283448,-0.798618,-0.403809,-0.742057,-1.011614,-1.624018,-0.557024,-0.731046,-0.867881,-1.192475,-0.548931,0.650756,0.027478,-0.374101,-0.140096,-0.440539,-0.356526,-0.605346,-0.505051,-0.651234,-0.51974,-1.013809,-0.91871,4
5536,-0.249892,-0.200805,-1.158877,-0.878029,-0.45352,-0.01064,-1.146816,-1.029365,-0.216201,0.004676,-0.892808,-0.863395,0.125735,0.022899,-0.798618,-0.773554,-0.151111,-0.094787,-0.786581,-0.977291,-0.136658,-0.081318,-0.774055,-0.968422,0.650756,0.202896,-0.374101,-0.508686,0.07826,-0.181449,-0.365887,-0.925139,0.094945,-0.169124,-0.834119,-1.076155,5
5537,-0.176394,1.19766,1.424335,0.921135,-0.158561,1.212789,1.433583,0.712894,0.154978,1.054442,1.150877,0.717124,-0.241839,1.292051,1.361226,1.075169,-0.22498,1.12765,1.067744,0.703775,-0.210957,1.142224,1.377816,0.70954,-0.453767,1.079983,1.491962,0.807707,-0.144082,1.087853,1.190598,0.807721,-0.42738,1.10186,1.202359,0.813184,0
5538,-0.984869,-1.16225,-0.978653,-0.666362,-0.969698,-0.840824,-0.966788,-0.818182,-0.364672,-0.345245,-0.952917,-1.021446,-1.050503,-1.290018,-0.858614,-0.615092,-1.03753,-1.404541,-1.085666,-0.609558,-0.731046,-0.955277,-1.072926,-0.811113,-0.969212,-1.332008,-0.915862,-0.245408,-1.255796,-1.494521,-0.665211,-0.242497,-0.949706,-1.177146,-0.65443,-0.446376,4
5539,1.073066,1.022851,0.823588,0.233219,1.095016,0.688462,0.293407,-0.184633,1.120043,0.70452,0.30936,-0.178503,1.890091,1.948509,1.661204,1.075169,1.917199,1.738869,1.665914,0.913908,0.977819,0.748942,0.540978,0.132741,1.681645,1.693945,2.154113,1.38692,2.005231,1.919465,1.849111,1.175298,1.73654,1.10186,0.902877,0.183404,2
5540,-0.102897,-0.200805,-0.978653,-0.825112,0.136399,-0.360191,-0.966788,-0.818182,0.154978,-0.170284,-0.712483,-0.652659,0.125735,-0.370976,-0.858614,-0.826374,0.144362,-0.182104,-1.085666,-0.819691,0.457729,-0.168714,-0.833829,-0.811113,0.356217,-0.191794,-0.915862,-0.877277,0.07826,-0.356526,-0.90467,-0.872628,0.094945,-0.344432,-1.133601,-1.023674,5
5541,0.779075,0.498427,0.042617,-0.24303,0.800057,0.688462,0.293407,-0.079042,0.8231,0.70452,0.30936,-0.073135,0.419794,0.504301,-0.198662,-0.192527,0.735308,0.516432,0.290124,-0.189291,0.457729,0.705245,0.062784,-0.181877,-0.232863,0.159041,-0.915862,-0.666654,0.374717,0.343779,0.053167,-0.242497,0.691889,0.575936,0.303913,-0.079004,5
5542,-0.690878,-0.637825,-1.279026,-0.560529,-0.37978,-0.622354,-1.266835,-0.765386,-0.067729,-0.607687,-1.013025,-0.758027,-0.682928,-0.983671,-0.978606,-0.45663,-0.668189,-1.14259,-1.2053,-0.662091,-1.176837,-1.261162,-1.431571,-0.653804,-1.337386,-1.288154,-1.096448,-0.403375,-1.32991,-1.53829,-1.084265,-0.189986,-1.54665,-1.790725,-1.49298,-0.393894,4
5543,0.044099,0.891745,0.763513,0.709468,0.062659,0.906932,0.773481,0.712894,0.080742,0.74826,0.790227,0.506388,0.419794,1.073232,0.881261,0.599783,0.144362,1.083992,0.888293,0.598708,0.457729,1.098526,1.198494,0.814413,0.061677,1.211546,1.491962,0.755051,0.07826,1.000315,0.891274,0.597678,0.393417,1.014206,0.902877,0.760703,0
5544,0.117596,-0.288209,-1.038727,-0.983862,0.136399,-0.098028,-1.026798,-0.765386,0.154978,-0.257765,-0.772592,-0.758027,0.05222,-0.195921,-1.038601,-0.932016,0.070493,0.210823,-0.60713,-0.714624,0.383431,0.049776,-0.833829,-0.70624,0.503487,0.071332,-0.79547,-0.561342,0.522946,0.081165,-0.784941,-0.557562,-0.054291,0.093838,-0.774223,-0.761265,5
5545,-0.176394,1.066554,1.184036,0.815302,-0.158561,1.081707,1.193546,0.607303,-0.438908,0.879481,1.210986,0.611756,-0.462384,0.810648,0.881261,0.388501,-0.151111,0.822041,0.888293,0.598708,-0.136658,0.836338,0.899623,0.394922,-0.380132,0.24675,0.408441,0.017871,-0.366425,0.825239,0.951139,0.440145,-0.054291,1.014206,0.962773,0.603258,0
5546,0.926071,0.716937,0.282916,0.339052,0.652577,0.557381,0.293407,-0.079042,-0.216201,-0.170284,-1.373676,-1.232182,0.713854,0.504301,0.341299,0.177218,0.735308,0.516432,0.349941,0.020842,0.457729,0.049776,-0.534958,-0.758677,1.166201,0.992274,0.890006,0.597084,0.967631,0.825239,0.891274,0.387634,0.393417,0.400628,-0.115362,-0.131486,2
5547,-0.984869,-0.113401,-0.137607,-0.190113,-0.748479,0.033054,-0.366695,-0.184633,-0.735851,0.223378,0.369468,0.190284,-0.903473,-0.195921,-0.378649,-0.139706,-0.668189,0.036189,-0.367863,-0.136758,-0.656748,-0.343506,-0.355636,0.027868,-0.895577,-0.279503,-0.313906,-0.192752,-0.662882,-0.093911,-0.066563,-0.189986,-0.651234,-0.432086,-0.534637,-0.183967,0
5548,0.779075,0.673235,0.282916,-0.24303,1.095016,0.513687,0.05337,-0.237429,0.526157,0.179637,-0.472049,-0.652659,1.081428,0.679357,0.581282,0.018756,0.735308,0.341798,0.290124,-0.399425,0.457729,0.180869,-0.594733,-0.391622,0.650756,-0.016376,0.047268,-0.245408,0.967631,0.562624,0.292626,0.12508,0.99036,0.356801,-0.175259,-0.236449,5
5549,0.779075,0.498427,-0.197682,-0.454696,0.136399,-0.360191,-0.966788,-1.240548,-0.364672,-0.651427,-1.433784,-1.021446,1.081428,0.504301,0.581282,0.018756,0.735308,0.167164,-0.188412,-0.609558,-0.136658,-0.343506,-1.072926,-1.073294,0.945296,0.553731,0.047268,-0.08744,1.264088,0.562624,0.053167,-0.084964,0.99036,0.356801,-0.414844,-0.079004,5
5550,1.367057,1.022851,1.123962,0.286136,1.389975,0.863238,1.133537,0.132141,1.416986,0.70452,0.549793,0.1376,1.375487,0.854412,0.821265,0.230039,1.400122,1.040333,0.589209,0.230975,1.42361,0.880036,0.839849,0.237614,1.239836,0.904566,0.528832,0.123183,1.560545,1.131622,0.532085,0.12508,0.99036,0.575936,0.064327,-0.236449,2
5551,-0.176394,1.241362,1.48441,0.815302,-0.158561,1.081707,0.8935,0.607303,-0.141965,0.879481,1.210986,0.40102,0.34628,1.204523,0.881261,0.388501,-0.151111,0.996675,0.888293,0.230975,-0.433852,0.836338,0.899623,0.237614,-0.085593,0.641439,0.709419,0.439117,-0.069968,0.825239,0.71168,0.440145,-0.352763,0.66359,0.423706,0.235886,0
5552,-0.396887,-0.200805,-1.218951,-1.036778,-0.084821,-0.01064,-0.966788,-0.659795,-0.067729,0.004676,-0.712483,-0.810711,-0.462384,-0.502268,-1.33858,-1.30176,-0.151111,-0.182104,-0.846398,-0.819691,-0.136658,0.006078,-0.594733,-0.601368,-0.232863,-0.367211,-1.397426,-1.035244,0.07826,-0.181449,-1.14413,-1.03016,0.094945,0.006184,-0.414844,-0.656302,5
5553,-1.866841,-2.167396,0.643364,1.926549,-1.854576,-2.020559,0.353416,1.50483,-1.62668,-1.876153,0.67001,1.507383,-1.638621,-2.034003,0.701274,1.18081,-1.406871,-1.884784,0.409758,1.176575,-1.176837,-1.74184,0.421429,1.024158,-0.969212,-1.419717,0.047268,0.491773,-0.366425,-0.969292,-0.186293,-0.084964,-0.054291,-0.51974,-0.474741,-0.656302,1
5554,0.485085,0.236215,-0.317831,-0.560529,0.210138,0.076748,-0.78676,-0.765386,0.229214,0.092157,-0.532158,-0.758027,0.125735,0.15419,-0.49864,-0.667912,0.144362,0.341798,-0.726764,-0.662091,0.532028,0.006078,-0.475184,-0.653804,0.429852,0.159041,-0.374101,-0.613998,0.448832,0.343779,-0.605346,-0.610073,0.468035,0.356801,-0.354948,-0.603821,3
5555,0.117596,-0.375613,-1.218951,-1.036778,-0.084821,-0.185416,-0.966788,-0.818182,0.154978,0.004676,-0.712483,-0.652659,0.419794,-0.195921,-1.098597,-0.826374,0.144362,-0.182104,-0.846398,-1.082358,0.754923,0.180869,-0.594733,-0.601368,0.356217,-0.191794,-1.156644,-0.877277,0.07826,-0.356526,-1.383589,-1.03016,0.094945,-0.344432,-1.373187,-1.023674,5
5556,-0.984869,-1.293356,-0.978653,-0.666362,-0.674739,-1.277763,-0.966788,-0.659795,-0.958558,-1.132569,-0.952917,-0.231187,0.125735,-0.370976,-0.858614,-0.615092,-0.446584,-1.273565,0.050856,0.493642,-1.54833,-2.004027,0.062784,1.129031,-0.232863,-0.191794,-1.156644,-1.035244,0.07826,-0.181449,-0.425752,-0.662584,0.393417,0.181492,-0.175259,-0.236449,1
5557,-1.205362,-0.025997,0.042617,-0.08428,-1.190918,-0.185416,-0.186668,-0.237429,-1.700916,-0.170284,-0.712483,-0.231187,-1.344562,-0.195921,-0.198662,-0.192527,-1.03753,-0.182104,-0.367863,-0.399425,-1.325434,-0.343506,-0.355636,-0.391622,-1.263751,-0.191794,0.047268,-0.245408,-0.959339,-0.006373,-0.186293,0.12508,-0.949706,0.006184,0.543498,0.130923,0
5558,-0.176394,1.19766,1.184036,0.762385,0.062659,1.212789,1.193546,0.76569,0.080742,0.61704,0.369468,0.242968,-0.388869,1.204523,0.941256,0.811066,-0.077243,1.214967,1.247195,1.018975,-0.06236,1.01113,0.959397,0.604668,-0.085593,1.036129,1.130788,0.702396,-0.069968,1.262929,1.370192,1.070276,0.169563,1.277169,1.382048,0.865666,0
5559,-1.205362,-0.637825,-0.798429,-0.560529,-1.190918,-0.622354,-1.026798,-0.554203,-1.403973,-0.738907,-1.013025,-0.547291,-1.418077,-0.546032,-0.738623,-0.667912,-1.406871,-0.531371,-0.726764,-0.451958,-1.399733,-0.343506,-0.475184,-0.444059,-1.337386,-0.498775,-0.855666,-0.403375,-1.32991,-0.487833,-0.844805,-0.40003,-1.54665,-0.475913,-0.594534,-0.393894,0
5560,1.073066,0.673235,0.042617,-0.190113,0.726317,0.688462,0.293407,-0.184633,1.120043,0.529559,0.30936,-0.178503,1.228458,1.116996,0.281304,0.124397,0.956912,0.734724,0.290124,-0.084225,0.977819,0.748942,0.062784,-0.077004,1.681645,1.079983,0.890006,0.386461,1.338203,0.869008,0.352491,0.020058,1.064978,0.707417,0.124223,-0.183967,2
5561,-0.176394,-0.288209,-1.639474,-1.195528,0.136399,-0.272803,-1.62689,-0.976569,0.154978,-0.082804,-1.013025,-0.968763,0.05222,-0.195921,-1.038601,-0.932016,0.070493,-0.182104,-0.846398,-0.924758,0.086237,-0.168714,-0.833829,-0.70624,-0.085593,-0.279503,-1.277035,-1.140555,0.226489,-0.093911,-1.0244,-0.925139,0.244181,-0.08147,-1.013809,-0.91871,5
5562,0.411587,0.323619,0.342991,0.180303,0.726317,0.863238,0.653462,0.39612,0.154978,0.879481,0.67001,0.190284,1.743062,1.598398,1.481217,1.12799,0.956912,1.607893,1.486463,0.966441,0.086237,1.22962,1.198494,0.604668,0.798026,1.211546,1.251179,0.807707,0.522946,1.21916,0.951139,0.597678,-0.054291,1.014206,0.962773,0.445813,0
5563,-1.719846,-2.079992,1.123962,2.402799,-1.707096,-2.151641,1.373574,2.243971,-1.403973,-2.138594,1.150877,2.244959,-1.565107,-2.034003,0.821265,1.761838,-1.554608,-2.146735,1.426646,2.227241,-1.54833,-2.004027,1.13872,2.230194,-1.705561,-2.033678,1.070593,1.650199,-1.478139,-2.151056,0.771544,1.85794,-1.248178,-2.141341,1.082566,2.072744,1
